house_type_id,bedroom_count,bathroom_count,rent_amount,publisher_identity,rent_duration,identity,City_geo,State_geo,Postcode_geo,geometry,year
Apartment,1.0,1.0,1939.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3386192 47.6068327),2018
House,2.0,1.0,650.0,0,5.8267148014440435,0.0,Diamond Bar,California,91765,POINT (-117.7954717 33.9947645),2018
Apartment,2.0,1.0,1400.0,0,5.8267148014440435,0.0,Chicago,Illinois,60615,POINT (-87.5910545 41.7953501),2018
Apartment,1.0,1.0,800.0,0,5.8267148014440435,0.0,Chicago,Illinois,60605,POINT (-87.6312089 41.8694804),2018
Apartment,2.0,2.0,1000.0,0,5.8267148014440435,0.0,Berkeley,California,94704,POINT (-122.2541336 37.8648468),2018
Apartment,1.0,1.0,2100.0,0,5.8267148014440435,0.0,Anaheim,California,92868,POINT (-117.8883735 33.8022478),2018
Apartment,1.0,1.0,600.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3375464 47.6194789),2018
Apartment,1.0,1.0,650.0,0,5.8267148014440435,0.0,Kenmore,Washington,98028,POINT (-122.24669388 47.76497971),2018
Townhouse,3.0,3.0,1050.0,0,5.8267148014440435,0.0,Seattle,Washington,98117,POINT (-122.36360237 47.69024505),2020
House,5.0,3.0,700.0,0,5.8267148014440435,0.0,Dublin,California,94552,POINT (-121.9836789 37.7025526),2018
House,4.0,2.5,700.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.22982696 47.71114117),2018
House,3.0,1.5,3000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.21284747 47.61604325),2018
Apartment,4.0,2.0,610.0,0,5.8267148014440435,0.0,Malden,Massachusetts,02176-6104,POINT (-71.0674657 42.43109),2018
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,Quincy,Massachusetts,02169,POINT (-70.9917136 42.2456201),2018
House,2.0,1.0,2150.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.35612974 47.63764697),2020
House,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3561297 47.6376469),2019
Apartment,1.0,1.0,68.0,0,5.8267148014440435,0.0,Irvine,California,92604,POINT (-117.7805346 33.66648),2018
Townhouse,3.0,2.5,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.37747341 47.66780872),2018
Apartment,1.0,1.0,1599.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.32996479 47.62238375),2018
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.20367566 47.61104823),2018
Townhouse,3.0,3.0,1100.0,0,5.8267148014440435,0.0,Seattle,Washington,98117,POINT (-122.36602177 47.68441555),2019
Apartment,2.0,1.5,750.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.12340653 47.61634158),2019
House,1.0,1.0,1350.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.289444 47.664268),2020
Townhouse,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98199,POINT (-122.384321 47.6529839),2018
Townhouse,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98122,POINT (-122.30777353 47.61343143),2019
Townhouse,1.0,2.0,600.0,0,5.8267148014440435,0.0,New York,New York,11379,POINT (-73.87439215000001 40.71637206),2018
Townhouse,3.0,1.0,2200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98006,POINT (-122.13819891 47.57397978),2018
House,1.0,1.0,1050.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.289291 47.661697),2020
Apartment,2.0,2.0,1600.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9385314 40.7482886),2018
Apartment,2.0,2.0,1999.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.994107 40.752929),2018
Townhouse,4.0,3.0,900.0,0,5.8267148014440435,0.0,Vienna,Virginia,22181,POINT (-77.276428 38.878084),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.32111752 47.70547852),2018
Apartment,2.0,2.0,719.0,0,5.8267148014440435,0.0,Tempe,Arizona,85287,POINT (-111.92207918 33.41388918),2018
Apartment,3.0,2.0,2100.0,0,5.8267148014440435,0.0,Sammamish,Washington,98074,POINT (-122.01683878 47.6025406),2018
House,5.0,3.0,700.0,0,5.8267148014440435,0.0,Dublin ,California,94552,POINT (-121.9836789 37.7025526),2018
Apartment,1.0,1.0,755.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.305718 47.6640505),2018
House,3.0,2.0,980.0,0,5.8267148014440435,0.0,Santa Clara,California,95051,POINT (-121.99350983 37.36027534),2019
Apartment,2.0,2.0,1250.0,0,5.8267148014440435,0.0,New York,New York,11237,POINT (-73.98285226 40.69330255),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.32034236 47.66330458),2018
House,1.0,1.0,830.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.12168822 47.63525216),2019
Other,3.0,1.0,2100.0,0,5.8267148014440435,0.0,New York,New York,11355,POINT (-73.810655 40.750821),2018
Apartment,1.0,1.0,1495.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.36588895 47.66779518),2018
Townhouse,1.0,1.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.29209801 47.67281098),2019
Apartment,2.0,1.0,950.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.15202 47.596779),2018
House,3.0,3.0,4200.0,0,5.8267148014440435,0.0,Santa Clara,California,95051,POINT (-121.97710142 37.36777824),2018
House,5.0,4.0,900.0,0,5.8267148014440435,0.0,San Mateo,California,94401,POINT (-122.3266728 37.5695512),2018
House,8.0,6.0,800.0,0,5.8267148014440435,0.0,San Mateo,California,94402,POINT (-122.3154242 37.5625306),2018
House,1.0,1.0,2200.0,0,5.8267148014440435,0.0,Hillsboro,California,94010,POINT (-122.34364684 37.54440727),2018
Apartment,2.0,2.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.35450298 47.61892884),2019
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3295175 47.6097217),2018
Townhouse,1.0,1.0,0.0,0,5.8267148014440435,0.0,Bellevue,Washington,99007,POINT (-122.1515071 47.5843354),2018
Townhouse,1.0,1.0,995.0,0,5.8267148014440435,0.0,Bellevue,Washington,99007,POINT (-122.1515071 47.5843354),2018
Apartment,3.0,2.5,3400.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.351598 47.658678),2018
Apartment,2.0,2.0,719.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02125,POINT (-71.043992 42.3190794),2018
Apartment,2.0,1.0,1000.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02135,POINT (-71.14721609999999 42.3412829),2018
Apartment,1.0,1.0,2075.0,0,5.8267148014440435,0.0,Malden,Massachusetts,02467,POINT (-71.0715513 42.4268206),2018
House,1.0,1.0,35.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.284666 47.6783876),2018
Apartment,3.0,2.5,980.0,0,5.8267148014440435,0.0,Bellevue,Washington,98005-4317,POINT (-122.1545577 47.58506553),2018
Apartment,2.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3199041 47.662362),2018
Apartment,2.0,2.0,2650.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.35707387 47.61931665),2018
Apartment,1.0,1.0,1450.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.31823683 47.65953804),2018
Apartment,1.0,1.0,2200.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3523353 47.617682),2018
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3184704 47.6565645),2018
House,3.0,2.5,1100.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.1299675 47.6633392),2018
Apartment,2.0,2.0,1300.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.32925937 47.60928788),2019
Apartment,1.0,1.0,1350.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.20274225 47.61902195),2018
House,1.0,0.5,850.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.12950671 47.69900449),2018
Apartment,2.0,2.0,1878.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.9921853 40.7703704),2018
Apartment,1.0,1.5,1950.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.346361 47.6175595),2018
Apartment,2.0,2.0,1100.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.1346025 47.6178305),2018
Apartment,2.0,2.0,1100.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.13584807 47.61699877),2018
House,3.0,1.0,750.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.1124828 47.6762237),2018
House,4.0,2.5,2800.0,0,5.8267148014440435,0.0,Kent,Washington,98031,POINT (-122.16877609 47.40969354),2018
Townhouse,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004-5983,POINT (-122.19310914 47.59783992),2018
House,1.0,1.0,750.0,0,5.8267148014440435,0.0,Bothell,Washington,98011,POINT (-122.17505246 47.75046694),2019
Townhouse,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004-5983,POINT (-122.2017847 47.60801572),2018
Townhouse,3.0,2.5,1700.0,0,5.8267148014440435,0.0,Brookline,Massachusetts,02445,POINT (-71.11393203999999 42.3331289),2018
Apartment,1.0,1.0,3000.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.93789977 40.74825671),2018
Townhouse,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.3448807 47.660225),2018
Apartment,1.0,1.0,850.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3184704 47.6565645),2020
Apartment,2.0,2.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.35450298 47.61892884),2018
Apartment,2.0,1.0,1700.0,0,5.8267148014440435,0.0,New York,New York,10035,POINT (-73.97404969999999 40.7634351),2018
Apartment,1.0,1.0,953.0,0,5.8267148014440435,0.0,Chicago,Illinois,60637,POINT (-87.59667068 41.79760343),2018
House,4.0,2.5,1000.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033,POINT (-122.17726797 47.69363206),2019
House,4.0,2.5,800.0,0,5.8267148014440435,0.0,Edmonds,Washington,98026-4304,POINT (-122.2992862 47.8579437),2019
House,3.0,1.0,700.0,0,5.8267148014440435,0.0,Seattle,Washington,98118,POINT (-122.29036197 47.54792527),2018
House,1.0,1.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98117,POINT (-122.39108674 47.68654167),2018
House,4.0,2.5,3800.0,0,5.8267148014440435,0.0,Washington,District of Columbia,20250,POINT (-77.03537358 38.88113473),2018
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02111,POINT (-71.06031731 42.35241825),2018
House,4.0,2.5,1000.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.15037596 47.67896635),2018
House,2.0,1.0,500.0,0,5.8267148014440435,0.0,New York,New York,11385,POINT (-73.89764599999999 40.703415),2018
Apartment,1.0,1.0,1400.0,0,5.8267148014440435,0.0,San Francisco,California,94112,POINT (-122.4584339 37.7187585),2018
House,4.0,3.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.28144094 47.72087355),2018
Townhouse,3.0,3.5,1000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.13084698 47.62203302),2018
Townhouse,1.0,1.0,1850.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.2014307 47.6217713),2018
House,1.0,1.0,1950.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.2957693 47.692909),2018
House,4.0,2.5,900.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.2267044 47.7298319),2018
House,1.0,1.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.27921295 47.7104454),2018
Apartment,1.0,1.0,1750.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3233741 47.6615851),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.34015316 47.61510666),2018
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3401506 47.6151065),2018
Apartment,1.0,1.0,843.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3154415 47.6633785),2018
Apartment,1.0,1.0,3000.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.33756751 47.61692919),2018
Apartment,2.0,1.0,1536.0,0,5.8267148014440435,0.0,New York,New York,10035,POINT (-73.97404969999999 40.7634351),2018
Apartment,1.0,1.0,1900.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02118,POINT (-71.064448 42.3452156),2018
Apartment,2.0,1.0,900.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02134-1433,POINT (-71.1263233 42.3535128),2018
House,3.0,2.5,2850.0,0,5.8267148014440435,0.0,Redmond,Washington,98052-2866,POINT (-122.10236259 47.71416004),2018
House,3.0,2.5,1000.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.12834623 47.68381056),2020
Townhouse,2.0,3.0,1900.0,0,5.8267148014440435,0.0,Kenmore,Washington,98028,POINT (-122.2439904 47.760858),2018
House,2.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.33495745 47.73337261),2018
Townhouse,2.0,2.5,2500.0,0,5.8267148014440435,0.0,Seattle,Washington,98199,POINT (-122.38365993 47.64790791),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.34133601 47.63027621),2018
House,5.0,3.0,4300.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30169283 47.70576692),2020
Apartment,1.0,1.0,1265.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.3468235 47.7279165),2018
Apartment,3.0,1.0,85.0,0,5.8267148014440435,0.0,San Francisco,California,94124,POINT (-122.39868835 37.73769054),2018
House,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.20934 47.725376),2018
Apartment,2.0,2.0,2500.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.990279 40.74863),2018
House,1.0,0.5,650.0,0,5.8267148014440435,0.0,Renton,Washington,98058,POINT (-122.15660021 47.44606733),2018
Apartment,2.0,1.0,810.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.32113361 47.6585661),2018
House,4.0,3.0,900.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.22666299 47.72984627),2018
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33200058 47.62374142),2018
Apartment,2.0,2.0,1694.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.9921853 40.7703704),2018
Apartment,2.0,1.5,750.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.12340653 47.61634158),2018
House,2.0,3.0,2500.0,0,5.8267148014440435,0.0,Redmond,Washington,98052-4176,POINT (-122.15967927 47.67133531),2018
House,1.0,1.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.27920935 47.71041037),2018
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9423319 40.747655),2018
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9423319 40.747655),2018
Apartment,2.0,1.0,2720.0,0,5.8267148014440435,nan,Medford,Massachusetts,02148,POINT (-71.0758689 42.4094274),2018
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Arlington,Massachusetts,02475,POINT (-71.13323269999999 42.4092091),2018
Apartment,2.0,2.0,1237.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9364423 40.7493084),2018
Townhouse,3.0,3.5,2800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.29062412 47.73359787),2019
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3177239 47.6642124),2018
House,2.0,2.0,800.0,0,5.8267148014440435,0.0,Union Hill-Novelty Hill,Washington,98053,POINT (-122.0403922 47.6838135),2018
Apartment,2.0,1.5,870.0,0,5.8267148014440435,0.0,Brookline,Massachusetts,02446,POINT (-71.11725256 42.34791157),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33547673 47.62257538),2018
Apartment,1.0,1.0,200.0,0,5.8267148014440435,0.0,Seattle,Washington,98101-2017,POINT (-122.33898406 47.60928683),2018
Townhouse,2.0,2.0,1200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.1312084 47.6224863),2018
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Chicago,Illinois,60610,POINT (-87.6261578 41.9043801),2018
Apartment,2.0,2.0,1990.0,0,5.8267148014440435,0.0,Chicago,Illinois,60614,POINT (-87.649203 41.927986),2018
Apartment,2.0,1.0,900.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02445-5841,POINT (-71.14788799999999 42.3402117),2018
Apartment,4.0,2.5,1400.0,0,5.8267148014440435,0.0,Cambridge,Massachusetts,02140,POINT (-71.1336553 42.3974561),2018
Apartment,1.0,1.0,2050.0,0,5.8267148014440435,0.0,Malden,Massachusetts,02467,POINT (-71.071549 42.426819),2018
Townhouse,1.0,1.0,800.0,0,5.8267148014440435,0.0,New York,New York,11419,POINT (-73.83133199 40.68129495),2018
Apartment,1.0,1.0,1580.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07302,POINT (-74.037593 40.7241971),2018
House,4.0,2.0,800.0,0,5.8267148014440435,0.0,El Monte,California,91745,POINT (-117.9341909 33.9932787),2018
Apartment,1.0,1.0,1264.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.3560701 47.7034556),2018
Apartment,1.0,1.0,1870.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3319 47.62037609),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.34519303 47.61767319),2018
Apartment,1.0,1.0,1690.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3428025 47.6264018),2018
House,3.0,1.0,1300.0,0,5.8267148014440435,0.0,Ontario,California,91710,POINT (-117.65426 34.0202469),2018
Apartment,2.0,2.0,2355.0,0,5.8267148014440435,0.0,Mercer Island,Washington,98040,POINT (-122.23550224 47.5855839),2018
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94091994 40.74639741),2018
Apartment,2.0,2.0,550.0,0,5.8267148014440435,0.0,Seattle,Washington,98165,POINT (-122.29425 47.719421),2018
Apartment,1.0,1.0,1618.0,0,5.8267148014440435,0.0,Seattle,Washington,98118,POINT (-122.29105737 47.5588449),2018
Apartment,2.0,2.0,1150.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.20126213 47.62217799),2018
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Chicago,Illinois,60657,POINT (-87.64231169999999 41.9448819),2018
Apartment,2.0,1.0,800.0,0,5.8267148014440435,0.0,Chicago,Illinois,60623,POINT (-87.7115465 41.8494819),2018
Apartment,2.0,1.0,1300.0,0,5.8267148014440435,0.0,Chicago,Illinois,60608,POINT (-87.65651389999999 41.8453887),2018
Apartment,1.0,1.0,1350.0,0,5.8267148014440435,0.0,San Francisco,California,94112,POINT (-122.4293165 37.7161987),2018
Apartment,1.0,1.0,1250.0,0,5.8267148014440435,0.0,Newark,California,94560,POINT (-122.0495383 37.5178066),2018
House,4.0,3.0,2700.0,0,5.8267148014440435,0.0,Walnut,California,91789,POINT (-117.890112 34.0254599),2018
House,4.0,3.0,1100.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.38613383 47.67325337),2019
House,1.0,1.0,850.0,0,5.8267148014440435,0.0,Newcastle,Washington,98056,POINT (-122.1828012 47.53148915),2018
Apartment,3.0,3.5,5000.0,0,5.8267148014440435,0.0,Mountain View,California,94043-3421,POINT (-122.06415591 37.38983376),2018
House,1.0,1.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.27926636 47.71067047),2018
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.33893141 47.61795343),2018
House,1.0,1.0,850.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.23001623 47.70176017),2018
Other,5.0,2.0,799.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.14759737 47.59598344),2018
Townhouse,2.0,1.5,2000.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98037,POINT (-122.27603763 47.84816779),2018
House,4.0,3.0,650.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033,POINT (-122.16971007 47.69606049),2018
Townhouse,4.0,3.5,2600.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98012-7134,POINT (-122.2406583 47.8233794),2018
Other,1.0,1.0,650.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.315651 47.66666),2018
House,3.0,3.0,900.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98036,POINT (-122.28760466 47.8258652),2018
House,4.0,3.0,2910.0,0,5.8267148014440435,0.0,Bellevue,Washington,98006,POINT (-122.14014662 47.55359319),2018
Apartment,1.0,1.0,1849.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.31554547 47.66251042),2018
Apartment,3.0,2.0,1495.0,0,5.8267148014440435,0.0,New York,New York,10009,POINT (-73.97705712 40.72482676),2018
House,1.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.34540526 47.69342857),2018
Apartment,1.0,1.0,1400.0,0,5.8267148014440435,0.0,Fremont,California,94536,POINT (-121.971798 37.543396),2018
Apartment,1.0,1.0,1575.0,0,5.8267148014440435,0.0,Redmond,Washington,98007,POINT (-122.13768549 47.63368844),2018
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.95655456999999 40.74676353),2018
Apartment,1.0,1.0,2640.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.95666421 40.74689642),2018
Townhouse,4.0,3.5,1400.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033,POINT (-122.181915 47.6689),2019
Apartment,2.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33141227 47.62121178),2019
Apartment,1.0,1.0,1935.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.12401234 47.67350377),2018
Apartment,1.0,1.0,800.0,0,5.8267148014440435,0.0,Sunnyvale,California,94085,POINT (-121.99468598 37.38790627),2018
House,2.0,1.0,750.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.2881561 47.7203589),2018
Apartment,3.0,2.0,1187.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3267797 47.6118259),2018
Apartment,2.0,2.0,2490.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.13426948 47.62931366),2018
Apartment,2.0,2.0,1200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.13426948 47.62931366),2018
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.3336229 47.60236253),2018
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.3336229 47.60236253),2018
Townhouse,3.0,1.5,2200.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.3486541 47.6963067),2018
Apartment,2.0,1.0,600.0,0,5.8267148014440435,0.0,Arlington,Virginia,22202,POINT (-77.05431400000001 38.858311),2019
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Los Angeles,California,90012,POINT (-118.2457825 34.0661968),2018
Townhouse,3.0,3.5,900.0,0,5.8267148014440435,0.0,Bellevue,Washington,98006,POINT (-122.12401405 47.55451117),2018
Townhouse,1.0,1.0,1400.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.3532696 47.66082),2019
House,3.0,2.0,2600.0,0,5.8267148014440435,0.0,Woodinville,Washington,98072,POINT (-122.1587897 47.764776),2018
Apartment,1.0,1.0,1090.0,0,5.8267148014440435,0.0,Redmond,Washington,98052-5491,POINT (-122.13754188 47.63368509),2018
Townhouse,1.0,1.0,750.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98037,POINT (-122.28271828 47.82935821),2018
Apartment,2.0,2.0,1377.25,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.19158158 47.61349833),2018
House,3.0,1.5,1700.0,0,5.8267148014440435,0.0,Renton,Washington,98055,POINT (-122.20865727 47.45372514),2018
House,5.0,3.0,4300.0,0,5.8267148014440435,0.0,New York,New York,10024,POINT (-73.9728942 40.78169163),2018
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Kirkland,Washington,98033-7722,POINT (-122.186768 47.643398),2018
House,1.0,1.0,40.0,0,5.8267148014440435,0.0,New York,New York,11364,POINT (-73.7727277 40.7453929),2018
House,2.0,1.0,950.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.12411695 47.65011075),2018
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,San Mateo,California,94402,POINT (-122.32614123 37.55987555),2018
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3321858 47.6131808),2018
Apartment,1.0,1.0,700.0,0,5.8267148014440435,0.0,Seattle,Washington,98133,POINT (-122.3468235 47.7279165),2018
Apartment,1.0,1.0,3100.0,0,5.8267148014440435,0.0,San Francisco,California,94115,POINT (-122.433563 37.7824789),2018
Apartment,1.0,1.0,600.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.309259 47.7329102),2019
House,2.0,1.0,850.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.31646389 47.70254988),2020
House,5.0,2.0,2850.0,0,5.8267148014440435,0.0,Concord,California,94520,POINT (-122.0350442 37.9911796),2018
Apartment,2.0,1.5,750.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.1234064 47.6163413),2018
Apartment,3.0,2.0,700.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.11966753 47.60574801),2018
Apartment,1.0,1.0,1640.0,0,5.8267148014440435,0.0,Seattle,Washington,98122,POINT (-122.3270794 47.6150442),2019
Townhouse,3.0,2.5,2500.0,0,5.8267148014440435,0.0,Seattle,Washington,98199,POINT (-122.3836583 47.6479079),2018
Townhouse,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Kenmore,Washington,98028,POINT (-122.2431201 47.7618968),2018
